r_fighter,b_fighter,height_diff,reach_diff,age_diff,strike_eff_diff,grapple_eff_diff,performance_diff,win_ratio_diff,r_fighter_win
Cheick Kongo,Pat Barry,12.699999999999989,20.319999999999993,4.0,2.8699999999999997,0.16000000000000003,0.12407641735100483,0.15897435897435896,1
Charlie Brenneman,Rick Story,2.5400000000000205,-2.539999999999992,3.0,-1.66,0.015000000000000013,-0.32261349436113274,0.025132275132275117,1
Matt Brown,John Howard,12.699999999999989,7.6200000000000045,2.0,1.77,0.03500000000000003,0.22415251136904557,-0.07087087087087096,1
Christian Morecraft,Matt Mitrione,7.6200000000000045,-2.539999999999992,-8.0,-0.3999999999999999,0.30500000000000005,-0.021845548633169787,0.021390374331550777,0
Tyson Griffin,Manvel Gamburyan,2.539999999999992,2.539999999999992,-3.0,2.1100000000000003,0.010000000000000009,0.22846022854850445,0.06666666666666665,1
Joe Stevenson,Javier Vazquez,0.0,2.5400000000000205,-5.0,-0.8300000000000003,-0.1299999999999999,-0.13476891572685545,-0.08843537414965985,0
Joe Lauzon,Curt Warburton,-5.079999999999984,-5.079999999999984,2.0,-1.2399999999999998,-0.17000000000000004,0.05238402675280884,-0.04784688995215314,1
Daniel Roberts,Rich Attonito,0.0,5.0800000000000125,-3.0,-1.69,-0.14,-0.28576794572796316,0.015151515151515138,0
Ricardo Lamas,Matt Grice,0.0,2.539999999999992,-1.0,-1.1400000000000001,-0.19999999999999996,-0.19515305025731933,-0.0357142857142857,1
Michael Johnson,Edward Faaloloto,0.0,7.619999999999976,-2.0,4.34,0.30000000000000004,0.40815218803608155,0.25087108013937287,1
Shane Carwin,Junior Dos Santos,-5.079999999999984,7.619999999999976,9.0,-0.31000000000000005,-0.28,-0.13453837034198457,0.15714285714285714,0
Kenny Florian,Diego Nunes,10.160000000000025,17.78,6.0,0.4299999999999997,-0.08000000000000007,-0.05515358914559265,-0.03076923076923077,1
Mark Munoz,Demian Maia,-2.539999999999992,-2.539999999999992,-1.0,1.1300000000000001,0.004999999999999949,0.14646044410381387,-0.017948717948717996,1
Dave Herman,Jon Olav Einemo,-5.0800000000000125,,-8.0,2.1000000000000005,0.30000000000000004,0.45630534607105555,0.11904761904761907,1
Vagner Rocha,Donald Cerrone,-7.619999999999976,0.0,1.0,-1.7899999999999996,-0.11499999999999999,-0.2788446864119323,0.0985324947589099,0
Yves Edwards,Sam Stout,0.0,7.619999999999976,8.0,0.4800000000000004,0.03500000000000003,-0.11407587846273126,0.04009324009324011,0
Jesse Bongfeldt,Chris Weidman,-5.0800000000000125,,4.0,2.1900000000000004,-0.21000000000000002,-0.0926153265812627,0.045454545454545525,0
Mike Massenzio,Krzysztof Soszynski,2.5400000000000205,-10.160000000000025,-5.0,-1.75,-0.10999999999999999,-0.2147681612832727,-0.07575757575757569,0
Nick Ring,James Head,-2.539999999999992,2.5400000000000205,5.0,0.3999999999999999,-0.39000000000000007,-0.022231407606108533,0.0854700854700855,1
Dustin Poirier,Jason Young,0.0,-2.539999999999992,-3.0,1.4200000000000004,-0.10999999999999999,0.2751517569254629,0.1837837837837838,1
Joey Beltran,Aaron Rosa,-7.6200000000000045,-5.0800000000000125,1.0,0.03000000000000025,-0.125,0.08653772367605628,-0.2016129032258065,1
Darren Elkins,Michihiro Omigawa,10.160000000000025,7.6200000000000045,-8.0,1.2200000000000002,0.030000000000000027,0.15199881444579844,0.18669871794871795,1
Ramsey Nijem,Tony Ferguson,0.0,-2.539999999999992,-4.0,0.7099999999999991,0.07999999999999996,-0.18753686145481896,-0.1428571428571429,0
Clay Guida,Anthony Pettis,-7.6200000000000045,-5.079999999999984,5.0,0.020000000000000462,-0.03500000000000003,-0.04346119854739661,-0.061814556331007076,1
Ed Herman,Tim Credeur,-5.0800000000000125,5.0800000000000125,-3.0,-0.8599999999999999,-0.21999999999999997,-0.1674613063250513,-0.12209302325581395,1
Fabio Maldonado,Kyle Kingsbury,-7.6200000000000045,-10.159999999999997,2.0,1.8200000000000003,0.125,0.3415365381218546,0.02941176470588236,0
Chuck O'Neil,Chris Cope,5.0800000000000125,,-3.0,-0.41000000000000014,-0.4,-0.1961531580349738,-0.012820512820512775,0
Danny Downes,Jeremy Stephens,7.6200000000000045,2.539999999999992,0.0,-1.99,-0.33,-0.38084490196724147,0.1315280464216635,0
Josh Grispi,George Roop,-5.079999999999984,5.0800000000000125,-7.0,-3.23,-0.31999999999999995,-0.40292142709590106,0.219600725952813,0
Ryan McGillivray,Shamar Bailey,5.0800000000000125,,-4.0,1.42,-0.12999999999999998,-0.13869206726523187,0.33048433048433057,0
Clay Harvison,Justin Edwards,7.619999999999976,10.159999999999997,3.0,0.019999999999999574,0.5750000000000001,0.3260764173510047,0.041353383458646586,1
Scott Jorgensen,Ken Stone,-7.6200000000000045,-12.700000000000017,0.0,-0.9900000000000002,0.05500000000000005,0.013923474871340491,-0.1777777777777777,1
Reuben Duran,Francisco Rivera,-2.539999999999992,2.539999999999992,-2.0,-0.33000000000000007,-0.41500000000000004,-0.3283069627358758,-0.032163742690058506,1
Quinton Jackson,Matt Hamill,0.0,-7.6200000000000045,-2.0,0.8500000000000001,0.020000000000000018,-0.06415348136793775,0.1551020408163265,1
Frank Mir,Roy Nelson,7.6200000000000045,15.240000000000009,-3.0,0.9500000000000002,0.010000000000000009,-0.019999999999999907,0.009578544061302652,1
Stefan Struve,Travis Browne,12.699999999999989,12.700000000000017,-6.0,0.4599999999999995,-0.21000000000000008,-0.048615542136572376,0.025083612040133763,0
Thiago Alves,Rick Story,0.0,-2.539999999999992,1.0,-1.3199999999999998,0.06000000000000005,0.015384673418737171,-0.07330827067669177,0
Brian Stann,Jorge Santiago,0.0,-2.539999999999992,0.0,1.56,-0.050000000000000044,0.1846909894886848,-0.009009009009009028,1
Miguel Torres,Demetrious Johnson,15.23999999999998,25.400000000000006,5.0,0.34999999999999987,-0.52,-0.11930814829007752,-0.04077906269020082,0
Kendall Grove,Tim Boetsch,15.240000000000009,12.699999999999989,-1.0,-0.1200000000000001,0.040000000000000036,-0.06930717829118538,-0.04264705882352948,0
Gleison Tibau,Rafaello Oliveira,5.0800000000000125,0.0,-1.0,0.6300000000000001,0.4900000000000001,0.1784617374356703,0.02212765957446805,1
Michael McDonald,Chris Cariaso,15.23999999999998,15.240000000000009,-10.0,-1.19,0.1100000000000001,-0.04923022205190708,0.12952380952380949,1
Michael McDonald,Chris Cariaso,20.319999999999993,,16.0,-1.52,-0.48,-0.6373049149604366,-0.18000000000000005,1
Cole Escovedo,Renan Barao,2.5400000000000205,5.079999999999984,6.0,-2.43,-0.43000000000000005,-0.4433829489762618,-0.13685152057245076,0
Georges St-Pierre,Jake Shields,-2.539999999999992,10.159999999999997,-2.0,1.7299999999999998,0.46499999999999997,0.39769120504399413,0.17247386759581884,1
Jose Aldo,Mark Hominick,-2.539999999999992,5.0800000000000125,-4.0,-0.07000000000000073,0.040000000000000036,-0.07376880794920082,0.16987179487179482,1
Lyoto Machida,Randy Couture,0.0,-2.539999999999992,-15.0,-0.30000000000000027,0.17999999999999994,0.04600021555530953,0.1166666666666667,1
Vladimir Matyushenko,Jason Brilz,2.539999999999992,7.6200000000000045,4.0,-0.6000000000000003,0.32999999999999996,0.020462168546289017,0.012807881773399088,1
Mark Bocek,Benson Henderson,-2.539999999999992,12.699999999999989,2.0,-1.12,-0.20500000000000007,-0.1636148954706439,-0.06831119544592024,0
Nate Diaz,Rory MacDonald,0.0,0.0,4.0,-0.1499999999999999,-0.32000000000000006,-0.05707760290520647,-0.19751552795031058,0
Jake Ellenberger,Sean Pierson,-7.6200000000000045,-12.699999999999989,-9.0,-0.46999999999999975,0.245,-0.08261424880471602,-0.02608695652173909,1
Daniel Roberts,Claude Patrick,-2.539999999999992,-2.539999999999992,0.0,-2.45,-0.265,-0.30669142059930365,-0.19318181818181823,0
Ivan Menjivar,Charlie Valencia,7.619999999999976,0.0,-8.0,0.04999999999999982,-0.31,-0.13538478119639175,0.04409672830725464,1
Jason MacDonald,Ryan Jensen,5.0800000000000125,10.159999999999997,2.0,-0.9999999999999998,-0.15000000000000002,-0.25776816128327246,-0.11438183347350717,1
John Makdessi,Kyle Watson,-10.159999999999997,,-6.0,0.9499999999999993,-0.07,0.21769077393337533,0.07575757575757569,1
Yves Jabouin,Pablo Garza,-15.23999999999998,-12.699999999999989,4.0,-0.54,0.51,0.20184641085440724,-0.10483870967741937,0
Phil Davis,Rogerio Nogueira,0.0,10.159999999999997,-8.0,1.4299999999999997,0.020000000000000018,0.09869195948757725,0.11255411255411252,1
Anthony Johnson,Dan Hardy,5.0800000000000125,10.159999999999997,-2.0,2.4,0.31999999999999995,0.25223011427425224,0.0714285714285714,1
DaMarques Johnson,Amir Sadollah,7.619999999999976,0.0,-2.0,-2.8000000000000003,-0.065,-0.372997844446906,-0.045454545454545414,0
Chan Sung Jung,Leonard Garcia,-7.6200000000000045,10.159999999999997,-8.0,1.4300000000000006,0.24,0.2387682690609273,0.11750000000000005,1
Jon Madsen,Mike Russow,-2.539999999999992,-2.539999999999992,-4.0,2.63,0.49,0.37399924555641706,-0.033333333333333326,0
Alex Caceres,Mackens Semerzier,2.5400000000000205,2.539999999999992,-8.0,1.7999999999999998,0.16000000000000003,0.268845117522551,-0.06666666666666665,0
John Hathaway,Kris McCray,2.539999999999992,-2.539999999999992,-6.0,1.4799999999999998,0.04999999999999999,0.1313840267528089,0.27935222672064774,1
Michael McDonald,Edwin Figueroa,5.079999999999984,2.5400000000000205,-7.0,0.4200000000000004,-0.09499999999999997,-0.005230868717835291,0.16666666666666663,1
Michael McDonald,Edwin Figueroa,10.159999999999997,,19.0,0.09000000000000019,-0.685,-0.5933055616263648,-0.1428571428571429,1
Sean McCorkle,Christian Morecraft,2.539999999999992,0.0,10.0,-1.9899999999999998,-0.21500000000000008,-0.3104599052155402,-0.018939393939393923,0
Johny Hendricks,TJ Waldburger,-5.0800000000000125,-15.240000000000009,5.0,-0.1299999999999999,0.11499999999999999,0.2659218582065199,0.05230769230769228,1
Mario Miranda,Aaron Simpson,7.6200000000000045,2.5400000000000205,-5.0,-1.5700000000000003,-0.014999999999999902,-0.26784479418958684,-0.03921568627450989,0
Waylon Lowe,Nik Lentz,-2.539999999999992,,4.0,-0.71,0.31499999999999995,-0.05699870666814355,0.013833992094861691,0
Mauricio Rua,Jon Jones,-7.6200000000000045,-20.32000000000002,6.0,-1.29,-0.21499999999999997,-0.20461478769298946,-0.3214285714285714,0
Urijah Faber,Eddie Wineland,-2.5400000000000205,-5.079999999999984,5.0,0.41999999999999993,-0.15500000000000003,-0.16630707051353044,0.1755037115588548,1
Jim Miller,Kamal Shalorus,0.0,7.6200000000000045,-11.0,-0.29000000000000004,-0.19500000000000006,-0.13861521880360816,0.11674528301886788,1
Dan Miller,Nate Marquardt,2.539999999999992,0.0,-2.0,-1.4200000000000004,-0.09999999999999998,-0.1416917439322678,0.011363636363636354,0
Mirko Filipovic,Brendan Schaub,-5.079999999999984,-12.700000000000017,9.0,-0.47999999999999976,1.1102230246251565e-16,-0.08169163615461306,0.0625,0
Luiz Cane,Eliot Marshall,0.0,0.0,-1.0,0.2500000000000002,0.07999999999999996,0.3629976288915965,-0.005952380952380931,1
Edson Barboza,Anthony Njokuani,-5.079999999999984,0.0,-6.0,-1.69,0.135,0.0595382625643297,0.11428571428571432,1
Ricardo Almeida,Mike Pyle,0.0,0.0,-1.0,0.9199999999999997,-0.17999999999999994,-0.1576147876929893,0.0793650793650793,0
Kurt Pellegrino,Gleison Tibau,-5.0800000000000125,-2.539999999999992,4.0,1.07,-0.1100000000000001,0.017538047009020286,-0.00647548566142464,0
Joseph Benavidez,Ian Loveland,-10.159999999999997,,-1.0,0.5,-0.07000000000000006,0.06269163615461304,0.13492063492063489,1
Constantinos Philippou,Nick Catone,-2.539999999999992,2.539999999999992,2.0,-0.33000000000000007,-0.09999999999999998,-0.05715391247855672,0.007936507936507908,0
Erik Koch,Raphael Assuncao,12.700000000000017,12.700000000000017,-6.0,-1.21,0.030000000000000027,-0.15453772367605645,-0.009569377990430561,1
Diego Sanchez,Martin Kampmann,-5.079999999999984,0.0,0.0,-0.27000000000000046,-0.245,-0.18123032982956178,-0.036195286195286114,1
CB Dollaway,Mark Munoz,5.0800000000000125,12.699999999999989,-5.0,-0.7900000000000005,0.15000000000000013,-0.006845764188479153,-0.0461538461538461,0
Alessio Sakara,Chris Weidman,-5.0800000000000125,-15.240000000000009,3.0,1.4500000000000002,0.15999999999999992,0.21161457213767998,-0.048484848484848464,0
Brian Bowles,Damacio Page,2.5400000000000205,10.160000000000025,2.0,-0.19999999999999973,0.185,0.15115358914559263,0.11405835543766585,1
Steve Cantwell,Cyrille Diabate,-10.159999999999997,-15.240000000000009,-14.0,-4.409999999999999,-0.1299999999999999,-0.11992272042775742,-0.09487179487179487,0
Joe Stevenson,Danny Castillo,-5.079999999999984,-2.539999999999992,-3.0,-1.0,-0.08999999999999997,-0.105999568889381,0.04383975812547236,0
Thiago Tavares,Shane Roller,-7.6200000000000045,-5.079999999999984,-5.0,0.2999999999999998,0.14500000000000002,0.05907695623927833,0.1130268199233716,0
Takeya Mizugaki,Reuben Duran,0.0,-5.0800000000000125,-1.0,-0.48,0.395,0.20115369692324725,0.03869969040247678,1
Rob Kimmons,Dongi Yang,0.0,0.0,4.0,-3.2699999999999996,-0.15500000000000003,-0.3449985988904888,-0.07720588235294112,0
David Branch,Rousimar Palhares,12.699999999999989,17.78,-1.0,0.040000000000000036,0.15,0.039923151538376334,0.08201058201058198,0
Igor Pokrajac,Todd Brown,2.539999999999992,,-2.0,-0.3099999999999996,0.15000000000000002,0.04830760940180412,-0.11707317073170731,1
Michael Bisping,Jorge Rivera,0.0,5.0800000000000125,-7.0,1.1,-0.03499999999999992,0.1629990300011076,0.07957559681697612,1
George Sotiropoulos,Dennis Siver,10.160000000000025,2.539999999999992,2.0,-1.1100000000000003,-0.06499999999999995,-0.17507587846273132,-0.009803921568627527,0
Brian Ebersole,Chris Lytle,2.539999999999992,12.699999999999989,-6.0,-0.5500000000000003,-0.13000000000000006,-0.23522957538597855,0.15449735449735447,1
Chris Camozzi,Kyle Noke,2.5400000000000205,-2.539999999999992,-6.0,-0.5300000000000002,-0.22000000000000008,-0.07015412803386611,-0.018018018018017945,0
Ross Pearson,Spencer Fisher,2.539999999999992,2.539999999999992,-8.0,-0.5499999999999998,0.10000000000000009,0.09676880794920084,-0.1717171717171717,1
Alexander Gustafsson,James Te Huna,7.6200000000000045,10.159999999999997,-6.0,-0.5499999999999994,0.135,0.019769239059819865,0.05230769230769228,1
Nick Ring,Riki Fukuda,0.0,2.5400000000000205,2.0,-0.4900000000000002,-0.12499999999999994,-0.1446147876929894,0.0505050505050505,1
Tom Blackledge,Anthony Perosh,-12.699999999999989,,-14.0,1.8600000000000003,0.09999999999999998,0.09776870017154615,-0.0117647058823529,0
Zhang Tiequan,Jason Reinhardt,5.0800000000000125,,-9.0,2.6500000000000004,0.35500000000000004,0.2546147876929894,-0.080091533180778,1
Mark Hunt,Chris Tuchscherer,-10.159999999999997,-10.159999999999997,1.0,1.73,0.505,0.39369109726633944,-0.37571428571428567,1
Maciej Jewtuszko,Curt Warburton,0.0,,5.0,2.21,-0.45500000000000007,-0.09330782495711354,0.11578947368421055,0
Anderson Silva,Vitor Belfort,5.0800000000000125,7.6200000000000045,2.0,2.24,0.16500000000000004,0.27569109726633956,0.10555555555555551,1
Forrest Griffin,Rich Franklin,5.0800000000000125,2.5400000000000205,-5.0,-0.45999999999999996,-0.1200000000000001,-0.016538693674948535,-0.07478632478632485,1
Jon Jones,Ryan Bader,5.079999999999984,25.400000000000006,-4.0,0.6399999999999999,0.07999999999999996,0.19192185820651997,0.1428571428571429,1
Jake Ellenberger,Carlos Eduardo Rocha,-2.5400000000000205,-5.079999999999984,-4.0,0.2500000000000002,0.405,0.32838359564219,-0.018394648829431426,1
Miguel Torres,Antonio Banuelos,10.159999999999997,33.01999999999998,-2.0,2.58,-0.655,-0.05523183871672721,0.20518867924528306,1
Donald Cerrone,Paul Kelly,10.159999999999997,7.619999999999976,1.0,-0.6800000000000006,0.08000000000000007,0.16046055188146846,-0.05759682224428997,1
Chad Mendes,Michihiro Omigawa,0.0,-5.0800000000000125,-9.0,1.48,0.35000000000000003,0.24376859239389137,0.25135869565217395,1
Norifumi Yamamoto,Demetrious Johnson,2.539999999999992,0.0,9.0,-1.6900000000000002,-0.26999999999999996,-0.30292196598417465,-0.12096774193548387,0
Paul Taylor,Gabe Ruediger,5.079999999999984,,-3.0,3.4300000000000006,0.21000000000000002,0.4632284976094318,-0.08119658119658113,1
Kyle Kingsbury,Ricardo Romero,10.159999999999997,7.6200000000000045,-4.0,1.7599999999999998,-0.08500000000000008,0.07946087521443246,-0.1386554621848739,1
Mike Pierce,Kenny Robertson,-5.0800000000000125,-7.6200000000000045,4.0,-0.43999999999999995,0.14999999999999997,-0.04538370341984499,-0.04166666666666663,1
Melvin Guillard,Evan Dunham,-2.5400000000000205,2.539999999999992,-1.0,-0.6800000000000002,0.05999999999999994,-0.2526903428227565,-0.027472527472527486,1
Matt Mitrione,Tim Hague,-2.539999999999992,15.240000000000009,5.0,2.1099999999999994,-0.31499999999999995,0.02153783145371091,0.08823529411764708,1
Mark Hominick,George Roop,-12.699999999999989,-10.159999999999997,-1.0,-1.0599999999999996,0.1050000000000001,0.14899946111172646,0.10775862068965514,1
Pat Barry,Joey Beltran,-5.079999999999984,-2.539999999999992,3.0,-0.4700000000000002,-0.08499999999999996,-0.2897674068396898,-0.01505376344086018,1
Cole Miller,Matt Wiman,7.619999999999976,12.699999999999989,-1.0,-0.48,-0.09500000000000003,-0.03492293598306684,0.04086538461538458,0
Cody McKenzie,Yves Edwards,7.6200000000000045,-2.539999999999992,-12.0,-1.3300000000000003,-0.415,-0.30699903000110773,-0.03076923076923077,0
DaMarques Johnson,Mike Guymon,2.539999999999992,2.539999999999992,-8.0,-3.6,-0.08500000000000002,-0.15776870017154598,-0.18181818181818177,1
Rani Yahya,Mike Brown,0.0,-7.6200000000000045,-9.0,-0.7099999999999997,-0.25,-0.3010757706850766,-0.04285714285714293,1
Waylon Lowe,Willamy Freire,-2.539999999999992,,7.0,-1.12,-0.17500000000000004,-0.053923367093685726,-0.11684782608695654,1
Charlie Brenneman,Amilcar Alves,-5.079999999999984,,7.0,1.49,0.30499999999999994,0.29553761589840166,0.14814814814814814,1
Will Campuzano,Chris Cariaso,15.23999999999998,15.240000000000009,-5.0,-2.51,-0.015000000000000013,-0.13123000649659766,0.019999999999999907,0
Chris Leben,Brian Stann,-5.079999999999984,-2.5400000000000205,0.0,-0.6299999999999999,0.10999999999999999,-0.027461198547396704,0.0,0
Nate Diaz,Dong Hyun Kim,-5.0800000000000125,0.0,-4.0,0.5700000000000001,-0.21499999999999997,0.1975364303442,-0.1862433862433862,0
Clay Guida,Takanori Gomi,0.0,0.0,-4.0,-0.6599999999999997,-0.125,-0.19099903000110763,-0.07021791767554486,1
Jeremy Stephens,Marcus Davis,-2.5400000000000205,2.539999999999992,-13.0,0.18999999999999995,0.040000000000000036,0.05038424230811833,-0.07092198581560283,1
Dustin Poirier,Josh Grispi,-5.0800000000000125,-5.0800000000000125,-1.0,3.4600000000000004,0.235,0.6014581807730652,0.04694167852062592,1
Phil Baroni,Brad Tavares,-10.159999999999997,-5.0800000000000125,12.0,-1.5100000000000002,-0.0050000000000001155,-0.12507641735100483,-0.23510971786833862,0
Mike Brown,Diego Nunes,0.0,7.6200000000000045,7.0,0.39999999999999947,-0.015000000000000013,0.03199978444469054,0.012087912087912156,0
Daniel Roberts,Greg Soto,-2.539999999999992,2.5400000000000205,6.0,-2.14,0.06500000000000006,-0.2972287131647411,-0.010489510489510523,1
Jacob Volkmann,Antonio McKee,2.539999999999992,,-10.0,-1.2200000000000002,0.050000000000000044,-0.06815369692324735,-0.053014553014553045,1
Georges St-Pierre,Josh Koscheck,2.539999999999992,7.6200000000000045,-4.0,2.86,0.22499999999999987,0.36192142709590114,0.3214285714285715,1
Stefan Struve,Sean McCorkle,10.159999999999997,7.6200000000000045,-12.0,0.71,0.14,0.3173827334209524,0.009057971014492683,1
Jim Miller,Charles Oliveira,-5.0800000000000125,-7.6200000000000045,6.0,-0.5700000000000003,-0.020000000000000073,-0.07069174393226763,-0.11145239139973673,1
Joe Stevenson,Mac Danzig,-2.539999999999992,0.0,-2.0,-0.3400000000000003,0.0,-0.15592196598417452,0.055822328931572573,0
Thiago Alves,John Howard,5.079999999999984,-5.079999999999984,0.0,1.2400000000000002,0.10499999999999998,0.2694602285485044,-0.04338549075391185,1
Joe Doerksen,Dan Miller,-2.539999999999992,2.539999999999992,4.0,-0.32999999999999985,-0.175,-0.14084565641082436,0.12483039348710989,0
Mark Bocek,Dustin Hazelett,-12.699999999999989,-2.539999999999992,5.0,1.2899999999999996,-0.040000000000000036,0.03830760940180411,0.0743034055727555,1
Matthew Riddle,Sean Pierson,2.539999999999992,0.0,-10.0,0.1599999999999997,0.275,-0.022153158034973863,0.027272727272727337,0
TJ Grant,Ricardo Almeida,-5.079999999999984,-5.0800000000000125,-8.0,-0.07999999999999985,0.050000000000000044,0.24253686145481868,0.0854700854700855,0
Pat Audinwood,John Makdessi,10.159999999999997,,-1.0,-4.509999999999999,-0.18,-0.6883810089784772,0.11904761904761907,0
Jonathan Brookins,Michael Johnson,5.079999999999984,2.5400000000000205,1.0,-1.31,-0.10500000000000004,-0.24369098948868484,0.07879924953095685,1
Stephan Bonnar,Igor Pokrajac,10.159999999999997,12.699999999999989,2.0,1.7599999999999998,0.09999999999999998,0.13876880794920066,-0.057926829268292734,1
Kendall Grove,Demian Maia,12.700000000000017,17.78,-5.0,0.17999999999999994,0.08000000000000002,0.06776880794920082,-0.142948717948718,0
Johny Hendricks,Rick Story,0.0,-5.0800000000000125,1.0,-2.13,-0.009999999999999898,-0.06915358914559255,0.013736263736263687,0
Nam Phan,Leonard Garcia,-10.160000000000025,5.0800000000000125,-4.0,-0.010000000000000231,0.050000000000000044,0.2563831645315713,-0.009868421052631526,0
Cody McKenzie,Aaron Wilkinson,5.079999999999984,,-1.0,-0.76,-0.305,-0.006847596408609102,0.004273504273504258,1
Ian Loveland,Tyler Toner,0.0,,0.0,-0.4700000000000002,0.26,0.08046173743567031,-0.03896103896103886,1
Sako Chivitchian,Kyle Watson,-2.539999999999992,,-5.0,-2.82,0.0,-0.20430663940291183,0.2979797979797979,0
Will Campuzano,Nick Pace,5.079999999999984,5.0800000000000125,1.0,0.27000000000000046,-0.020000000000000018,0.10892228931713877,-0.027272727272727337,0
Fredson Paixao,Pablo Garza,-17.78,-17.78,4.0,-1.27,-0.095,-0.20630631606994776,-0.08333333333333337,0
Rich Attonito,David Branch,-7.619999999999976,-15.240000000000009,4.0,0.3999999999999999,0.18500000000000005,0.15930717829118535,-0.11904761904761907,0
Quinton Jackson,Lyoto Machida,0.0,-2.5400000000000205,0.0,-0.2799999999999996,-0.05499999999999994,0.04123022205190685,0.005102040816326481,1
Matt Hughes,BJ Penn,0.0,7.619999999999976,6.0,1.2200000000000004,-0.22000000000000003,-0.17330717829118525,0.33333333333333337,0
Gerald Harris,Maiquel Falcao,0.0,,2.0,-1.31,-0.22499999999999998,-0.19399978444469068,0.03419452887537988,0
Phil Davis,Tim Boetsch,5.0800000000000125,12.699999999999989,-3.0,1.4899999999999998,0.08500000000000008,0.06915391247855673,0.1918767507002801,1
George Sotiropoulos,Joe Lauzon,0.0,0.0,7.0,2.6399999999999997,-0.07499999999999996,-0.019307501624149292,0.030303030303030276,1
Matt Brown,Brian Foster,7.6200000000000045,10.159999999999997,3.0,-0.8300000000000001,0.06000000000000005,0.050615003248298596,-0.151951951951952,0
Aaron Simpson,Mark Munoz,0.0,5.079999999999984,4.0,0.20999999999999996,0.15500000000000003,0.11807652512865952,0.005882352941176561,0
Karo Parisyan,Dennis Hallman,2.5400000000000205,0.0,-7.0,1.1400000000000001,0.31499999999999995,0.33961424880471586,-0.020952380952380945,0
Mike Lullo,Edson Barboza,-7.6200000000000045,,7.0,-2.1999999999999997,-0.57,-0.48822935983066923,0.04155844155844157,0
Paul Kelly,TJ O'Brien,-12.700000000000017,,3.0,1.6200000000000006,-0.050000000000000044,-0.08169185170992233,0.022556390977443552,1
Tyson Griffin,Nik Lentz,-5.0800000000000125,0.0,0.0,1.2200000000000002,0.15000000000000002,0.138230545384871,-0.015151515151515138,0
Nate Marquardt,Yushin Okami,-5.0800000000000125,-2.539999999999992,2.0,0.5800000000000001,-0.010000000000000009,0.06099946111172638,-0.11413043478260865,0
Dennis Siver,Andre Winner,-12.700000000000017,-7.619999999999976,2.0,3.2500000000000004,0.11499999999999999,0.254152726924355,0.05882352941176472,1
Amir Sadollah,Peter Sobotta,-5.079999999999984,0.0,7.0,1.92,-0.11000000000000004,0.2783055616263648,-0.13454545454545463,1
Krzysztof Soszynski,Goran Reljic,-5.0800000000000125,-10.159999999999997,7.0,1.2400000000000002,0.06499999999999995,0.22976783795030864,0.01449275362318836,1
Duane Ludwig,Nick Osipczak,-10.159999999999997,-15.23999999999998,7.0,2.5100000000000002,-0.15999999999999998,0.17730620829229304,-0.06666666666666665,1
Vladimir Matyushenko,Alexandre Ferreira,12.699999999999989,,8.0,5.85,0.58,0.20053901700791277,0.021428571428571463,1
Pascal Krauss,Mark Scanlon,10.159999999999997,,-1.0,2.7,0.050000000000000044,0.45299730555863227,0.027972027972027913,1
Kyle Noke,Rob Kimmons,7.619999999999976,7.6200000000000045,1.0,4.07,0.2450000000000001,0.3446142488047158,-0.06862745098039225,1
Seth Petruzelli,Karlos Vemola,0.0,2.539999999999992,6.0,0.5499999999999998,0.20499999999999996,0.1975380470090204,-0.13636363636363635,0
Kris McCray,Carlos Eduardo Rocha,5.079999999999984,7.6200000000000045,0.0,0.7300000000000002,0.20500000000000002,0.25746033632615906,-0.07692307692307687,0
Brock Lesnar,Cain Velasquez,5.0800000000000125,10.159999999999997,5.0,-2.62,-0.07500000000000007,-0.4005361070112359,-0.19852941176470584,0
Jake Shields,Martin Kampmann,0.0,0.0,3.0,0.7099999999999997,-0.275,-0.22276859239389146,0.015356820234869062,1
Diego Sanchez,Paulo Thiago,-2.539999999999992,-5.0800000000000125,-1.0,-0.050000000000000044,-0.12,0.05161457213767995,0.037878787878787956,1
Tito Ortiz,Matt Hamill,5.0800000000000125,-5.079999999999984,1.0,-0.18000000000000016,-0.18,-0.2103837034198447,-0.006249999999999978,0
Brendan Schaub,Gabriel Gonzaga,5.079999999999984,5.0800000000000125,-4.0,1.5199999999999996,0.06499999999999995,0.12446087521443261,0.059523809523809534,1
Court McGee,Ryan Jensen,-5.079999999999984,-2.539999999999992,-8.0,1.1,0.06499999999999995,0.2493062082922931,-0.07707910750507097,1
Patrick Cote,Tom Lawlor,-2.539999999999992,2.539999999999992,3.0,-0.48999999999999977,-0.12999999999999995,-0.04984641085440733,0.05147058823529416,0
Mike Guymon,Daniel Roberts,5.079999999999984,0.0,6.0,3.5,0.034999999999999976,0.3226137099164422,0.0,0
Sam Stout,Paul Taylor,-7.6200000000000045,-5.079999999999984,-4.0,0.11999999999999922,0.16999999999999993,0.04076945461512882,-0.005050505050505083,1
Chris Camozzi,Dongi Yang,10.159999999999997,5.0800000000000125,-1.0,0.27,-0.13,-0.07053847811963909,-0.16385135135135132,1
Jon Madsen,Gilbert Yvel,-5.0800000000000125,-12.700000000000017,-4.0,2.01,0.58,0.4985372925654375,0.10357142857142865,1
Michael Bisping,Yoshihiro Akiyama,7.619999999999976,0.0,-4.0,2.14,-0.265,0.06938359564218999,0.06923076923076932,1
