weight_diff,height_diff,reach_diff,age_diff,strike_eff_diff,grapple_eff_diff,performance_diff,win_ratio_diff,r_fighter_win
0.0,-2.539999999999992,2.539999999999992,-5.0,-0.23845406824146997,0.03822043628013777,-0.030903368949856513,0.03475935828876997,0
0.44999999999998863,-5.0800000000000125,15.240000000000009,1.0,-0.7793000000000002,-0.5402445464982777,-0.07020532511428917,0.07647058823529418,0
0.0,-7.6200000000000045,-2.5400000000000205,2.0,-0.4737041994750659,0.24888174512055106,0.1412654410950208,-0.08903020667726547,1
0.0,-5.0800000000000125,-5.079999999999984,5.0,-0.04937611548556364,-0.2946406429391505,-0.05308022100406848,-0.2410714285714286,0
0.0,7.6200000000000045,5.079999999999984,-4.0,-1.038855905511811,-0.3282433983926521,-0.027304890411081972,0.010494752623688153,1
0.0,10.159999999999997,2.539999999999992,1.0,0.3348931758530189,0.19502985074626866,0.011694348858305254,0.1519607843137255,1
0.0,-2.539999999999992,0.0,-2.0,-0.573701312335958,-0.08100000000000007,-0.011701086758018175,0.018181818181818188,0
0.0,-17.78,-17.78,2.0,0.6293703412073492,0.3880252583237659,0.11187543926878837,0.241486068111455,1
0.0,2.539999999999992,-10.159999999999997,-4.0,0.3505259842519688,-0.10447761194029853,0.043780112328266674,-0.08791208791208782,1
0.0,-7.6200000000000045,-5.079999999999984,-4.0,-0.803718897637796,-0.00925947187141224,0.033884350684537656,0.12260536398467436,1
0.0,0.0,-7.6200000000000045,-4.0,-0.41412913385826755,0.2078105625717566,0.16495870319530778,0.08181818181818179,1
0.0,-2.5400000000000205,-10.159999999999997,-8.0,-0.020676377952755898,-0.15951435132032143,-0.08548043835567218,-0.07407407407407407,0
-24.940000000000012,0.0,0.0,-6.0,0.8611454068241469,0.6011504018369689,0.04379619634693624,0.21678321678321677,1
0.0,5.079999999999984,-5.0800000000000125,-13.0,-1.2377110236220465,0.6405602755453502,0.08009087123264697,0.1160714285714286,0
-6.3500000000000085,-10.159999999999997,-2.5400000000000205,-1.0,-0.1898593175853016,0.1260723306544202,0.02279228401807068,0.29166666666666663,1
0.0,-10.159999999999997,-7.6200000000000045,-2.0,1.6654131233595808,0.06895637198622279,-0.042589132419817904,0.15625,1
0.0,-5.079999999999984,-2.539999999999992,-6.0,-0.5443942257217849,0.023486796785304243,-0.0029952182647198233,-0.04024767801857587,1
0.0,-2.539999999999992,-2.539999999999992,-3.0,0.801452755905512,0.50746383467279,0.027602282191838218,0.2857142857142857,1
0.0,2.5400000000000205,2.539999999999992,15.0,-1.1458582677165359,0.010075774971297358,0.04709315342448528,-0.17554858934169282,1
0.0,15.23999999999998,12.699999999999989,-1.0,2.141236745406824,0.18563834672789903,0.173647618263522,0.2857142857142857,1
0.0,-2.5400000000000205,0.0,-2.0,0.8094632545931758,-0.2749161882893227,0.007810976255983981,0.09166666666666667,0
4.540000000000006,10.160000000000025,-2.539999999999992,-3.0,0.8791677165354328,0.24469804822043628,-0.08335946392592053,0.06498673740053051,1
-6.799999999999997,-5.0800000000000125,2.539999999999992,7.0,-0.19265721784776935,-0.2713283582089552,-0.03718522009095232,-0.16666666666666663,0
0.0,2.539999999999992,10.159999999999997,-2.0,-0.1422073490813649,-0.07148564867967849,0.07884577077489105,0.25568181818181823,1
0.0,2.539999999999992,5.0800000000000125,4.0,0.2857425196850396,-0.09158668197474162,0.021593805479296124,0.1071428571428571,1
0.0,0.0,-10.160000000000025,14.0,-0.6639800524934385,0.09324339839265205,0.10407511324138287,-0.4117647058823529,0
0.0,0.0,7.619999999999976,0.0,0.1438291338582678,-0.07425602755453498,-0.04827587397199562,-0.15000000000000002,0
0.0,-12.700000000000017,-7.6200000000000045,9.0,-0.8391328083989505,0.016406429391503996,0.06387283104954455,-0.16315789473684217,0
0.0,-5.079999999999984,2.5400000000000205,5.0,-0.200499999999999,0.014369690011481029,-0.02039206666646709,-0.2279411764705882,1
0.0,-7.6200000000000045,-2.5400000000000205,1.0,-0.19040577427821526,0.07736969001148108,0.10947239634633732,-0.0641025641025641,0
0.0,5.079999999999984,5.0800000000000125,-14.0,1.0284477690288716,0.03217910447761191,-0.01770184748863099,0.47619047619047616,1
27.209999999999994,25.400000000000006,20.319999999999993,-4.0,0.9984900262467187,-0.3280631458094144,0.08425131324078397,0.35,1
0.0,5.0800000000000125,-2.5400000000000205,-5.0,1.3024081364829394,-0.1731435132032147,0.053666310501435305,0.303030303030303,1
0.0,-5.0800000000000125,-10.159999999999997,-8.0,0.3127548556430444,-0.04996211251435129,0.017683263926519532,0.12678571428571428,0
0.0,0.0,-10.159999999999997,-2.0,0.3335498687664049,-0.24288289322617684,-0.022500108675801822,-0.049632352941176516,0
0.0,2.539999999999992,0.0,-1.0,1.0164391076115484,-0.0384833524684271,-0.03838358995392499,0.06418219461697727,1
0.0,-2.539999999999992,0.0,2.0,0.4605194225721785,0.32789552238805963,-0.06508391598133048,0.044230769230769296,0
0.0,-2.539999999999992,10.159999999999997,3.0,0.16937322834645718,0.14792422502870256,-0.023980764383077585,0.009090909090909038,1
0.0,2.5400000000000205,-2.539999999999992,6.0,-0.30095091863517076,-0.012293915040183623,0.003599239269387211,0.11080586080586086,1
0.0,5.0800000000000125,5.0800000000000125,6.0,-0.061763779527559126,0.04974052812858781,0.02608858904080874,0.07777777777777783,1
0.0,2.5400000000000205,7.619999999999976,1.0,12.716880839895015,0.6991331802525833,0.12628413333293403,-0.08571428571428574,1
0.0,2.539999999999992,-2.539999999999992,1.0,0.05084514435695553,0.21088518943742823,0.0317959789953326,-0.2857142857142857,0
0.0,10.159999999999997,2.5400000000000205,0.0,1.4656716535433068,-0.1689196326061998,0.06867652602680657,0.14814814814814814,1
0.0,12.700000000000017,15.23999999999998,6.0,2.2507551181102374,0.04244087256027551,-0.12116185479356065,-0.14845938375350143,0
0.0,0.0,2.539999999999992,-8.0,1.005111023622047,0.23073019517795634,-0.13136554977082257,0.209990749306198,0
0.0,10.159999999999997,5.0800000000000125,-11.0,0.9238464566929137,0.30280597014925364,0.03509706575335081,0.19047619047619047,1
0.0,2.539999999999992,-10.159999999999997,4.0,-0.379165091863517,-0.16732835820895525,0.017987502282790557,-0.020380434782608647,0
0.0,-10.159999999999997,0.0,1.0,-0.12840839895013145,-0.03307462686567164,0.014393044748683415,0.004807692307692291,1
0.0,-7.6200000000000045,-2.539999999999992,-3.0,-0.8292107611548565,0.04759127439724453,-0.04288391598133043,-0.053333333333333344,0
0.0,-10.159999999999997,-10.159999999999997,11.0,0.008800000000000807,-0.04703444316877148,-0.0314927187212779,0.04347826086956519,1
0.0,10.160000000000025,2.539999999999992,7.0,-0.016354330708661546,0.0571136624569461,0.0818964136985399,0.0,1
0.0,2.539999999999992,-7.619999999999976,5.0,-0.8203669291338581,-0.5458025258323765,-0.03811401917843496,-0.13333333333333341,1
0.0,-5.079999999999984,-5.0800000000000125,0.0,-0.9596876640419945,-0.12025602755453507,0.10196881004487715,-0.0357142857142857,1
0.0,5.0800000000000125,2.539999999999992,-3.0,1.123867716535433,0.14081056257175667,-0.0524853287667541,-0.13875598086124408,0
0.0,-5.0800000000000125,2.539999999999992,-3.0,-0.32667532808398936,-0.4777049368541906,0.0533790255702484,-0.12,0
0.0,7.6200000000000045,-2.539999999999992,-3.0,0.9638186351706037,0.257137772675086,-0.04768456803614135,0.18055555555555547,1
0.0,7.619999999999976,7.6200000000000045,-2.0,0.5697341207349078,-0.16632835820895514,0.04618685022797958,0.17272727272727273,1
0.0,7.619999999999976,25.400000000000006,3.0,0.6957847769028872,-0.044886337543053934,0.032387393606988724,0.07692307692307687,1
0.0,0.0,7.6200000000000045,0.0,-0.023267191601050063,0.39184041331802527,-0.03507283104954459,0.0800865800865801,0
0.0,5.0800000000000125,2.539999999999992,10.0,0.847976377952756,0.10947761194029848,0.03208043835567212,0.006802721088435382,1
0.0,-7.6200000000000045,2.539999999999992,-1.0,0.05772257217847743,-0.05184041331802525,0.02037728675741926,0.033333333333333326,0
4.079999999999998,-2.539999999999992,2.539999999999992,-1.0,0.17136167979002614,-0.16185419058553388,-0.13376870136907543,0.28093645484949836,1
0.0,-2.539999999999992,10.159999999999997,-2.0,-0.4167417322834648,0.0471125143513203,-0.0008931534244852601,0.11428571428571432,1
0.0,-5.0800000000000125,0.0,-9.0,-0.832145406824147,-0.4924316877152698,-0.06989619634693617,-0.2222222222222222,0
0.0,10.159999999999997,20.32000000000002,4.0,1.4387923884514435,-0.020446613088404064,-0.10526946209968818,-0.17460317460317454,0
0.0,-2.5400000000000205,-17.78,-15.0,2.871662204724409,0.058222732491389206,-0.03358989315043058,0.11111111111111105,1
0.0,7.619999999999976,15.240000000000009,-10.0,-0.8068299212598422,-0.18224799081515497,0.09297522191718469,0.2881720430107527,1
0.0,5.079999999999984,12.699999999999989,-5.0,-0.5168769028871392,-0.07903214695752009,0.06657772146062657,0.0357142857142857,0
0.0,-2.5400000000000205,-5.0800000000000125,-1.0,-0.5667716535433069,0.4986176808266361,0.07648206849269942,0.1636363636363637,1
0.0,-10.159999999999997,-2.539999999999992,2.0,-1.0019734908136484,0.08452009184845011,0.11698054703147395,0.1696428571428571,1
0.0,-5.0800000000000125,-7.6200000000000045,-4.0,0.6869425196850398,0.01536969001148103,0.027593805479296185,0.16666666666666663,1
0.0,-2.539999999999992,2.539999999999992,9.0,-1.347853018372703,-0.3,-0.2876240356145267,-0.03529411764705892,0
0.0,7.6200000000000045,-10.159999999999997,-2.0,0.9932154855643046,0.3484408725602755,0.18417141826412098,0.25,1
0.0,7.6200000000000045,10.159999999999997,2.0,0.7701984251968506,-0.12488518943742827,-0.09717946027345578,0.04040404040404033,0
6.349999999999994,-12.699999999999989,-12.699999999999989,-5.0,-0.67098530183727,-0.12125717566016073,-0.09268782831019598,-0.07294832826747721,0
0.0,-5.0800000000000125,-5.0800000000000125,7.0,0.20323280839895008,0.3216268656716418,0.04291608401866959,-0.11499999999999999,1
8.620000000000005,-15.240000000000009,-15.23999999999998,-6.0,-1.4374585301837273,0.3,0.08039293607288159,-0.050000000000000044,1
0.0,-2.539999999999992,2.539999999999992,5.0,0.02693175853018359,-0.24807807118254888,0.05878489406354678,-0.012987012987012991,1
0.0,0.0,-2.539999999999992,3.0,0.41469580052493416,-0.11107003444316876,0.12865870319530784,0.19480519480519476,1
0.0,0.0,-2.539999999999992,-1.0,0.24950314960629938,-0.17477497129735942,0.0027026082192437295,0.11818181818181828,0
0.0,10.159999999999997,15.240000000000009,-9.0,0.3213139107611551,0.25643398392652117,-0.029988480365006898,0.07246376811594202,1
0.0,2.5400000000000205,5.079999999999984,0.0,2.8016000000000005,-0.029260619977037883,-0.11635500821804584,0.050000000000000044,1
0.0,5.0800000000000125,10.159999999999997,2.0,0.6302396325459321,-0.19581056257175658,-0.006608585388343885,-0.2272727272727273,0
0.0,-7.6200000000000045,2.539999999999992,-3.0,-0.024671916010498673,-0.33166934557979333,0.08698185114109583,-0.12008281573498958,0
0.0,7.6200000000000045,12.699999999999989,-3.0,0.2729999999999999,0.481060849598163,-0.01767739543322111,0.10389610389610393,1
-6.800000000000011,2.539999999999992,7.6200000000000045,5.0,0.726124409448819,-0.4934098737083812,0.033278808218644845,0.05714285714285705,1
0.0,5.0800000000000125,0.0,2.0,0.11434829396325408,0.05407462686567166,0.09477424383496824,0.25,1
0.0,5.0800000000000125,7.619999999999976,0.0,0.461259842519685,0.35833983926521246,0.08636674520464258,0.22023809523809523,1
0.0,-2.539999999999992,-2.539999999999992,3.0,1.130317585301837,0.30944202066590126,0.15267315707695006,-0.09276018099547512,1
0.0,7.6200000000000045,10.159999999999997,-2.0,0.639245406824147,0.392699196326062,0.12659619634693625,0.009523809523809601,1
0.0,0.0,2.539999999999992,1.0,1.7621307086614175,0.0,0.16105207397139676,-0.07816091954022986,1
0.0,0.0,12.699999999999989,4.0,1.4274871391076112,0.0850436280137773,0.10378934977142154,-0.025252525252525193,1
0.0,-10.159999999999997,-10.159999999999997,2.0,0.6500000000000004,0.4673237657864524,0.08129717442915269,0.14423076923076927,1
0.0,-2.539999999999992,-7.6200000000000045,6.0,0.7778267716535434,-0.20781056257175662,-0.09087783013642842,0.1527777777777778,1
0.0,7.6200000000000045,10.159999999999997,-2.0,-0.06259632545931759,0.348247990815155,0.029403042922450995,0.2727272727272727,1
0.0,0.0,5.079999999999984,14.0,-1.3723097112860891,-0.12,-0.1745581598162987,-0.3571428571428571,0
0.0,10.159999999999997,-7.6200000000000045,-4.0,-0.24069842519685025,-0.025368541905855302,0.11606478904020984,0.10124999999999995,1
0.0,-2.5400000000000205,-7.6200000000000045,3.0,-0.2827965879265093,-0.11740413318025256,-0.010497174429152656,-0.027272727272727226,1
